"Neutral","whoissimone Quote this with your lock screen‼️ httptcoERua9OfHLO"
"Positive","RT RelatableQuote Yes ☺️ httptcojsLro5vqzh"
"Neutral","XY905honduras  Follow Back ♥  😘"
"Neutral","RT SeanRockhead44 Straight up 💯 httptcoAP1We0663v"
"Positive","MsCeliOrtiz sutterink Youll take me  Right ❤️❌⭕️❤️"
"Negative","😴 type shit"
"Positive","RT imleeegwaras KDImagined This is Pat Suguis place Hay friends ❤ httptcoLQBg4aiZFV true friends "
"Positive","naovivosemvcls te vivo the best kkkkk ♡♥"
"Positive","RT FemaleStruggIes this is by far the best drink responsibly commercial ever ☺️ httpstcoDfIPQlUDIz"
"Neutral","STOP WHAT YOURE DOING AND GO WATCH NashNewVideo OF MY ANGEL Nashgrier W HayesGrier
 》httptco2llWnl1r9A《   
NashvsHayes 😍 💕 130"
"Negative","jeromejarre serious 😳😁"
"Neutral","Slept for 15 hours 👀"
"Positive","britthurstxo thanks baby😊💕"
"Neutral","Rase mcm nk 💃"
"Negative","RT erinlindsay Imma shy person when it comes to relationship 💏"
"Negative","Someone kill me 😅"
"Positive","HEY ASHTON PLEASE FOLLOW ME BC I LOVE YOU SOOOO MUUCCHH PLEASE Ashton5SOS AshtonHour ☺☺ ♥♥♥♥ERT"
"Positive","📢Good morning ladies Have a great starting day of the week lt3 Keep calm and stay tuned here We have an appoint httptcofmWcVg9FX1"
"Neutral","Wish I Had A Baee Too Talk Too  But These Hoes Cant Handle Me 😌😌"
"Positive","Spencermusic1 this friday you should totally sing SpencerAllAboutThatBass 💁 1345"
"Positive","my hair is red now😋"
"Negative","jjocelyn RayNOTRae 😩 they ass look just alike 😂 nbs"
"Neutral","RT zeffoosome Naku naku 😹"
"Positive","RT SamirShaffi HakimWood Finally got accommodation 💥🙌 httptcoGh56xfjsae

Man took a pic like he got signed for Man United 😂😂😂😂😂😂…"
"Negative","That msg tho🙈👀😳"
"Negative","Trying to write my superhero story 😒 when my superhero hates me"
"Neutral","poIosocks quote this tweet with a cute selfie 🙈🙊😍👀 httptcohSJrwZ1QAf"
"Positive","Appearantly Im the only person in iowa city who thinks wearing a pearl snap is considered pretty classy 😂"
"Positive","My little monkey 🐒 httptcoiCf0PSKwyx"
"Negative","RT EatMyShortsXX Damn but I did wanna see offset at mansion Elam this Friday 😩"
"Positive","RT BossAssAndrew I WOULD WATCH EVERY EPISODE OF THIS SHOW 😬😬😬😬😬😬😬😬😬😬😬😬😬 httptcoVvHTfjD6Ne"
"Positive","lol BOONETMV u are wat you attract  But thats none of the kids BITNAS 😂🐸☕️ RT  httptco8UBwOyf0ZR"
"Negative","need something in my system like NOW😡😡😡😡😡"
"Negative","RT ddlovato Hehehe payback for SO MANY THINGS 😂😎 RT JennaSchubart Miami concert traffic YOU SUCK 😡"
"Neutral","RT mattespin0saaa 🌺Rt for an indirect🌺

its free but a follow would be nice  httptcoez35LXwJB3"
"Negative","k8lynmoss Shoutout to sambaxleyboss and daltino89 for helping me get this little knot out of my hair😊 httptcoCY4pv9ASHT😰😰"
"Positive","StevenRooneyPT bodyrefinery your a star Ste 👍💪"
"Negative","Swear to god at this point its just him begging for attention 😒"
"Positive","LindenKelly2 thank you Linden😍😘"
"Positive","Florida is playing like they mean it Awesome game thus far and its only the first quarter 🏉 UFvsBAMA"
"Negative","RT SejaFrokeMeOut I wanna take a nap but as tired as I am Id probably sleep for hours and not get any work done 😒"
"Positive","ahoinarry MONA OMFJHLOKBFILL IT BECAME REALITY 😭🎉👯  IM A PSYCHIC 😏"
"Negative","vanessaaaa FeoMateo high dogs or nahh 😂"
"Positive","JimEverton 😂😂 most likely"
"Neutral","RT HOVthebvrb Yall saying iOS 8 gone get couples caught up Question is what yall got to hide 🙇"
"Positive","💀💎

luke hemmings 
from 5sos

☆

im tired of wishing
on the stars so might as
well follow me now

★

it’ll mean the🌎 to me
Luke5SOS

💎🌙
😾"
"Negative","I miss freshers 😞"
"Negative","I get too nervous when I talk I never make sense 😬"
"Negative","oh god another Nicholas Sparks movie get your tissues out😭"
"Neutral","slowdown SelenaGYouRock sheluvspickles nice legs😉 thanks i grew them myself"
"Neutral","RT IAmRichTheKid Dont sell molly nomo💥💰 httptconQHm0xF54u"
"Neutral","Leos christening day 💙💛 family httptcoS9wn93NRFo"
"Neutral","If Gaga be bringing the Born this way ball back she better come to dubai Or else shell end up left in a trunk on Highway 10 😂😏 ItsVenxs"
"Positive","RT trappunzelll Ever thought of what you did after you did it amp you just be like 😔😔"
"Negative","4 days 😭😭😭😭 WWAElPaso"
"Positive","AleshaMay28 haha you melon 😂😂"
"Positive","ClassyVirgo happy birthday beautiful  🎉😊"
"Neutral","RT cher JoeScarboroughWe Wont Learn💥Shockamp Awed Our Way In2 IRAQ amp Failed In Every 
Conceivable WayLost Lives
SufferedTragic Injuriesamp…"
"Neutral","delgado333 varuhh OwenBaBowen Vic it was a nonbasic event 💁"
"Neutral","RT HayesGrier NashvsHayes What was your guys favorite part of the new video😁  httptcoELWSJOXtvX"
"Positive","RT bleachworldwide Really cool photo by one of my happy buyers in Norway 👸💌💋 maleneigland bleachlondon b httptcoHcHeeBPbM3 htt…"
"Positive","mcflurry run was a success😃😃"
"Positive","shhhhhhnaaaaaaa😻"
"Neutral","RT DajW I want a girlfriend 😂"
"Positive","RT dabessk Laniamarie thank you bby❤️"
"Positive","RT PuffDaddyyyy 😢😢😢😢😢😢😢 im crying real tears of joy right now YESSSS TO MEAGAN GOODS NUDES 😍😓😭😭"
"Neutral","kolbijay aight then😉"
"Positive","GOAL ⚽️ CELTIC 3  0 Hearts"
"Neutral","She came She conquered with her words She slayed ✌️"
"Neutral","RT EpicKidFails Weve all been there 😷😂
httptcoea1UTxBMex"
"Positive","RoniLoren Jace and Andre in the shower with Eve and now thick and heavy Colby  Yes sweet dreams indeed Congrats on finishing ❤️"
"Positive","gunnjunhavat morning sweetie Welcome activities ♥♥"
"Neutral","🍃🌚

👉 Calum Hood From 5SOS 👈

🍍 What fruit has amnesia 🍍
Pineapples because
Its not pine at all 🎶

Follow me please Calum5SOS

🍃🌚1288"
"Negative","Its Scandal Thursday 😩🙌 ScandalABC shondarhimes kerrywashington"
"Neutral","TommyTooTurnt yvngqueen whatever I can get it in like 3 days hehe 😜"
"Negative","Waiting foryou 😕"
"Neutral","I wish I had someone to take care of me lol 😐"
"Positive","RT gracegirly1 Not feeling too hot today😷"
"Positive","Craziest thing is Im talkin to Aryn on twitter like she not sittin right next to me 😂😂 httptcoQUPRi8paFc"
"Positive","ameliajhunter1 CarolineD13 PYBcancer lisa298 they dont need to be big just clear 😊

Exactly ProtectYourBreasts"
"Positive","🌸📷🌸📷🌸📷

Hi Michael Clifford from 5SOS

   Are you a camera
     Because

Everytime I look at you
I smile❤️
 Follow me😭💕 Michael5SOS 
8268"
"Positive","RT MessageHati between sayang amp bae i prefer sayang idk sayang is such a beautiful word in malay 😂"
"Positive","RT ANaomiC kehaupohu ThatChickDana biaaanncaa ayyyye😏😂😂😂 we can all be a squad 😂😏"
"Neutral","🌀🈹🏪🍱😴☔️😎💻👼 💤
🔪😻💅🎐👽👅✨🙌🔋💿

Michael5SOS
please FOLLOW me
love you so much ᵕ́ૢ‧̮ᵕ̀ૢ 

💥  x226"
"Negative","ShutYoDumbAssUp Im Just Trynaa Fuck With One Person Heavy 💏😒👏👌💯"
"Positive","MarkRuffalo Have a good day Mark 😁"
"Negative","MalikaUnique charreneee 😂😂 but Im wrong if I leave my kids with Annabelle"
"Negative","RT MatthewTingle Lol nerd BreezyLouWhoo He called me weird cus i know all 50 states in alphabetical order 😒"
"Positive","RT foreverJaDinexx Hi JDs 😊
• James Reid Fell For Nadine 💞
• Nadine Lustre for BGSMmuse ❤️"
"Positive","And everything will be fine 😊 ♫ Details In the Fabric feat James Morrison by jasonmraz — httpstcojYzZ7kZ7ub"
"Positive","Coke selfie with my gur bc they already know 💋  legendsstars and all🌟💕 httptcolWmdwTP9jk"
"Negative","Shoutout to the people who have stuck around and put up with my shit😅"
"Positive","Eaten 2 choc ices today 🙊😋 this is what happens when I dont have school httptco5AaVq4nPDq"
"Negative","Dropped my phone in water tonight so now I have a cracked screen and my speakers dont work 😀"
"Negative","mckenzieekayy Juinors better watch out cuz Im not holding back tomorrow 😎💪👊🏈 SheWernedYou 🚫"
"Negative","RT muchBEAUTY RTvasyy Must be nice 😥😩😍 httptcoBTsSLVn3MZ Wish I had someone to do this 👀"
"Positive","FlashBangxx lol alright alright good shitttt 😏✊"
"Positive","GiveAwaylPhone5 RELATlONSHlP god hear my prayers😆😆😫😫"
"Positive","RT vintagemonroe All these nudes lawd 😍😍"
"Neutral","TheVampsJames James heeeeey 💃"
"Positive","RT Cnbasse11 JaneeOles14 you rock 😊 cant wait"
"Neutral","I just walked in to find my boyfriend wearing one of my vest tops complaining that it was very tight He thought it was his pyjama top😂😂😂"
"Neutral","Michael5SOS Michael Clifford from 5SOS 
 🌸🍓🍊🌜💚🐬👾
 🌸🍓🍊🌜💚🐬👾
  HI PLEASE B MY 14
U MAKE ME HAPPY
💕💕I LOVE U 💕💕
 🌸🍓🍊🌜💚🐬👾
 🌸🍓🍊🌜💚🐬👾
3426"
"Positive","So funny 😂😂😂😂"
"Neutral","Kristinturnerrr mannymjjimenez I think were done here you guys lol😂"
"Neutral","👀 RT tasteofPETTY Oomf was a good match BUT 💁"
"Neutral","RT FifthHarmony keka5H Pink amp White  A☀️"
"Positive","Jo2001Mary Hey Beliebers look at this and share it💖 httpstcox9h7b1NmKV"
"Positive","🍒❤️🍭💜
Amazing video  
Watch it 😁
httptcooF0VKsNzCR
jackdail
jacksnewvideo
🍒❤️🍭💜 httptcoUzRVHd2rCS"
"Neutral","Started the day with kicking my deadbolt in amp being late to work Finished by losing the playoffs Ill try again tmrw😑"
"Positive","juustjaay love you 😘💖"
"Neutral","I really dont care how people see me I know wassap 🙏"
"Positive","LuggaLex sarabearraa someones birthday is tomorrow 😏😆🙌 👌👌😘😘😅"
"Negative","No matter the distance or how much time you spent with a personif you loved them and truly knew them It hurts like hell to lose them😩"
"Positive","NO HANGOVER what a start to my birthday Now To start this party😎🍻🍺🍷🍹🍸🍻🍺🍸🍹🍹"
"Negative","SkyeAysia why out of everybody he going go on ya twitter and pick you 😭"
"Positive","I think I win best homecoming proposal 👍 httptcovV3YZhQzlK"
"Positive","hrose716 cmon over 😄"
"Positive","RT Pax420 Makes You Grateful For What You Have  Life Is Soo Precious 🙏💯💯👼 httptcoiOWu2AZTKa"
"Positive","🌿💿🍃📎🌿💿🍃📎🌿
Luke5SOS Luke5SOS
luke hemmings from 5sos
just use your superpower
to make me and my fwed
zouisftselly smile ilysm ◡̈

260"
"Positive","Woah ElenaaLunaa your avi is just too 💣😍🔥👌 amp is that a leg I see there you promiscuous girl you"
"Neutral","brenday16 Youre right 😔"
"Neutral","Gumbyfootball WORIDSTARHlPHOP mrprincemj 15ontop thats so 🍋"
"Positive","Follow me please 
Love you so much
💚💛💚 Brazil 💚💛💚 
WeeklyChris x2"
"Negative","tht awkwurd momnt wen ur ugly❤️💓❤️💜💜💚💚😀😀💁💁💁😛😛😛😛💅👼"
"Neutral","RT SurreaIPics Rt if you see 6 or more faces 😳 httptcoDLbQgYCmxN"
"Neutral","RT 5SOS USA amp MEXICO you guys will finally be able to download the Amnesia EP tomorrow  😁😁 httptcobYfe8g2auu"
"Negative","caitlynisclassy ThatsSarcasm KylieCrenshaw I only say it to make myself feel better when I fail the test😜😂 haha"
"Neutral","roadtolove21 😭😭😭 I wanna hear it so badly"
"Positive","RT LaineMcC so much fun this weekend with the prettiest girls around 😽 httptco9ejzcXu8UO"
"Positive","shiraabkins photo reunited 💞💞 httptcoER1gIgHiGr"
"Positive","anderalex220 enemsept😁"
"Negative","He just dont know it yet  😂"
"Negative","Narrysluv and he followed many personal accnts than following real fans 😔"
"Positive","AverageLifeAims Owning one of these 😍😍 httptcoHSGbXOlric this is more than average wooooopeee"
"Negative","RT davianreed Were did mr crabs hide the crabby patty formula 😳"
"Positive","RT TanGurlz dont ask me why but i looove these shirts on guys😍😩🙌 httptcovFEIV9qVyy"
"Negative","Yeah okay  dont flex on me 💪👊"
"Neutral","RT wunms Practise EXCELLENCE as a bare minimum

Sheryl Nwosu a black female criminal barrister sharing wisdom at WCAN2014🙌 httptc…"
"Negative","RT gawgeousC Lil fizz a real ass father 😩👏"
"Negative","nicholvsjvmes Youngkwgs ayoodamoo I hate you guys 😂"
"Positive","RT SassyStephyxo Love nurtures all I love my yoga mat 🙏🙌❤️ yoga qoute loveit httptcoMD2RQt1OK3"
"Negative","Someone donate Fifa 14 coins please Im skint 😪😥"
"Positive","my hair is already halfway down my back rapunzel 💛"
"Positive","RT lmfeatbieber MadisonElleBeer my crush I am girl but you are irresistible 😂 serious"
"Neutral","Gisel should text me ☺"
"Neutral","RT FunnyPicsDepot lol true😂 httptcoGAWhcRWOrf"
"Positive","RT ElsaStyles Me at school I love 5sos

Friend Its 5 es oh es 

Kill me 😂
 HilariousMomentsWithFake5sosFans"
"Positive","marred24 wooohooo cant wait lol 👏 Ill take Kate with me haga"
"Positive","RT CallMeTSNR Raynisha14 CallMeTSNR support that Fr 💯💯🙌 Im finna go in now and drop features for HypeGangRed  and PhonzieHoust…"
"Negative","I look so weird without glasses now😭😭"
"Negative","Angela480256 😂😂😂😂😂😂 she laided out"
"Positive","Baiju03P I had full confidence in Mignolet 

😭 haha 👏"
"Neutral","RT DollFaceMikk When I Get A Boyfriend Imma Be Ducked Off 💑"
"Positive","Asiawhiteee 42 FREAKING DAYS TO I SEE THE LOVES OF MY LIFE IN CONCERT😭😍 fowleralyYESSS OMG"
"Positive","RT NaiKai I dont think you know youre that fine😍😩🎶"
"Positive","iTALIAn Goodmorning 😻💕❤️"
"Neutral","RT karmabieber01 by the fire 🔥 selfie httptcoy4IYUfaylM"
"Neutral","I got a shot 💉"
"Negative","RT WereThe90s This fucking book 😍🙌 httptcoOZZpsq26jy"
"Negative","I got the worst headache rn 😩"
"Positive","Chillin wit my niggas ✊💯"
"Positive","KaseyCallahan lizzfisherr Malstout10 yeah we yall got it 😂"
"Positive","RT pizzahutmahone Being a Mahomie has made my life so much more entertaining im glad i became one ☺️💗 MahomieAppreciationDay"
"Positive","joeylongoria54 connermoore88 dylanb50 dude we was asleep for like 4 hours already Rolled off the couch and kept sleeping👌😂😂"
"Positive","craigmulvey yaaaaaasss positivity 👏"
"Negative","RT FacebookIdiot Im weak 😂😂😂 httpstco5HlzyMoChB"
"Negative","I think its bad idea eating this burrito before my game 😓"
"Negative","Badgalkierrah School is depressing tbh tbh 😓"
"Positive","Throwback to me and nfiedler23lol weve been friends for a long time😂😂😂🏀 httptcoO6P3jlIcHz"
"Negative","Senioritis and its September 😔😔😔"
"Neutral","Im just gonna sleep naked tonight ✌"
"Negative","LovelyArianna idk bitch dont judge 😡😂"
"Neutral","RT 1435P ♥RETWEET ♥ IF ♥ YOU ♥ FOLLOW ♥ BACK♥ TEAMFAIRYROSE TFBJP FOLLOW4FOLLOW TEAMHITFOLLOW MUSIC 500aday THF"
"Negative","❤❤❤ NickHowardOnTour no more to say"
"Positive","britaaa thank you 😘 happy birthday to you to pooh 💋"
"Neutral","RT LiannaLove ArrogantCortez GhettoViine logandelreyy remember when you needed this 😂😂"
"Negative","FUCK THIS WHOLE DAY  😡"
"Positive","Jessicanarama u should be one of those people that bring in new bands to labels Or like a manager idk the difference ☺️"
"Neutral","Happy Birthday grantlandis  🎉😘💋 sorry im late"
